SKU,Quantity,Reason,Month,Year
M&M-Yellow-JUNIORS-Shirt-M,1,DID_NOT_LIKE_FABRIC,March,2024
sbb015n-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
220795-UptownOverall-L,1,AMZ-PG-BAD-DESC,March,2024
scarfaceglasses001,1,CR-QUALITY_UNACCEPTABLE,March,2024
powerrangerssweatshirtBlue-XL,1,AMZ-PG-APP-TOO-LARGE,March,2024
flinttropicssocks,1,CR-UNWANTED_ITEM,March,2024
flinttropicssocks,1,CR-ORDERED_WRONG_ITEM,March,2024
NSPH3266-NarutoPajamas,1,AMZ-PG-APP-TOO-SMALL,March,2024
100576BLACK-M,1,AMZ-PG-BAD-DESC,March,2024
221050-KenShirtShortsSet-L,1,AMZ-PG-BAD-DESC,March,2024
220980-SaltPepaCostume-L,1,CR-UNWANTED_ITEM,March,2024
GM0002-TrixRabbitLoungePants-L,1,CR-UNWANTED_ITEM,March,2024
PRangersShirtYouth-Green-XS,1,AMZ-PG-APP-TOO-SMALL,March,2024
100980-TheQueenMusicBeltArmband,1,CR-MISSED_ESTIMATED_DELIVERY,March,2024
wwe112N-3XL,1,DID_NOT_LIKE_COLOR,March,2024
103004-RockyWhiteBoots-S,1,AMZ-PG-APP-TOO-LARGE,March,2024
220851-CruJones-L,1,CR-MISSING_PARTS,March,2024
frankie002-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
220783-FlintTropicShorts-S/M,1,AMZ-PG-APP-TOO-SMALL,March,2024
sbb015-XXL,1,AMZ-PG-APP-TOO-SMALL,March,2024
KG0004-FruitLoopsLoungePants-XL,1,AMZ-PG-APP-TOO-SMALL,March,2024
GM0002-TrixRabbitLoungePants-XL,1,AMZ-PG-APP-TOO-SMALL,March,2024
trans021-L,1,CR-SWITCHEROO,March,2024
UDWW02PGP3-WendaCostume-XS,1,CR-ORDERED_WRONG_ITEM,March,2024
HJCO2021-HootersCostumeSet-3XL,1,AMZ-PG-APP-TOO-LARGE,March,2024
220697-MENS-MimeCostumeSet-M,1,AMZ-PG-APP-TOO-LARGE,March,2024
103015-BabyCarlosDollGlasses,1,CR-UNWANTED_ITEM,March,2024
powerrangers018black-6/12,1,CR-UNWANTED_ITEM,March,2024
powerrangers018black-12/18,1,AMZ-PG-APP-TOO-LARGE,March,2024
powerrangers018green-12/18,1,AMZ-PG-APP-TOO-LARGE,March,2024
oktoberfestlederhosenPANTS-42,1,AMZ-PG-APP-TOO-SMALL,March,2024
220074-PenguinChubSuit-Adult,1,CR-DEFECTIVE,March,2024
mm003JRSblue-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
metallica003-S,1,AMZ-PG-APP-TOO-SMALL,March,2024
BrownDreadlocks-1230,1,CR-UNWANTED_ITEM,March,2024
WB1658-WB1659-WonderWomanCostumeSet1-S,1,AMZ-PG-APP-TOO-SMALL,March,2024
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,March,2024
GDSA2851TV-GratDeadPants-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
wrestlingboots-LB,1,CR-UNWANTED_ITEM,March,2024
ElvisGlasses001-Gold,1,CR-MISSED_ESTIMATED_DELIVERY,March,2024
DazedConfusedTedNugent-Shirt-L,1,AMZ-PG-APP-TOO-LARGE,March,2024
TMNTShirt-Youth-Leonardo-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,March,2024
220918-WonderBreadJumpsuit-4XL,1,CR-DEFECTIVE,March,2024
junkfood187-XXL,1,AMZ-PG-APP-TOO-SMALL,March,2024
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,March,2024
GDSA2851TV-GratDeadPants-XL,1,AMZ-PG-APP-TOO-SMALL,March,2024
usaboardshorts002-M,1,CR-SWITCHEROO,March,2024
DSMN-MensMonstersJacket-L,1,DID_NOT_LIKE_FABRIC,March,2024
EMSW6025-SWReyHoodedScarf,1,CR-ORDERED_WRONG_ITEM,March,2024
